,problem_log,cos_similarity,corrective_action
2391,flt attendant found seat 23d lifevest box detached fromseat frame ,0.20816659994661363,ref ifm 25 22 53 replaced life vest box assembly under seat 23d reinstalled serviceable vest and resealed okay for service 
2392,seatv30f lift vest out of compartment,0.29417420270727646,replaced life vest in compartmentby 095725
2393,aft cargo magic carpet inop ,0.2264554068289195,found aft cargo pit flapper switch on magic carpet sticking ops checks good 
2394,aft cargo magic carpet inop ,0.2264554068289195,reset c bs operated several times checks ok
2395,aft raft seal is broken,0.08006407690254368,inspected raft compartment okay for service re installed seal
2396,seat 30a control box for directv on floor cover has been knocked off and needs to be re secured,0.4219098121001118,secured cover
2397,seat 8e seatback wet ,0.11322770341445974,replaced 8e seat back cover as required
2398,forward closet plastic cover was found loose,0.3122553023075246,reinstalled cover for entertainment system at row 20 checks ok
2399,5f seatback loose,0.11322770341445974,replaced the sheer pins ops check good placard removedref ifm 25 22 52
2400,seat 24d armrest broken ,0.11322770341445974,found armrest pivot bolt at hinge point broken backed out replaced same ops checks normal at 24d 
2401,life jacket stowage buckle under 1 l jumpseat is broken employee number g9087 is invalid ,0.2435897435897439,repositioned and secured latch check okay now 
2402,captain s seat loose wiggles excessively in all fwd aft positions,0.30024028838453876,seat was replaced see log page 8347552
2403,strap missing on pbe case at row 5 a c left snaps brokennote pilot emp 69495 shows inactive,0.28573838340637253,removed repaired reinstalled pbe case horz strap pbe secured okay to continue
2404,overhead bin 4e will not latch properly ,0.2025478734167336,adjusted latch 
2405,latch overhead bin 4e broken 3e also,0.1513068831672008,replaced latch ops ok
2406,26a window shade inop ,0.1698415551216896,replaced window shade ops checks good 
2407,forward galley oven timer switch spins,0.2264554068289195,replaced knob
2408,a c right aft jumpseat will not retractblock 4 employee 270858 no good for entry,0.26646935501059693,replaced seat springs ops ok
2409,seat cushion is wet and soiled at seat 38e,0.2001601922563592,replaced cushion and cover placard removed 
2410,seatback cover at 32c wet ,0.29417420270727646,replaced cover at 32c 
2411,galley cart 210 stuck fwd galley ,0.181568259800641,released cart
2412,seats 36e 36f arm rest will not stay up ref log page8237955 closed in error,0.2830692585361494,item previously complied with on lp 8237955
2413,seat 29c seatback broken ,0.08006407690254368,found seat back hardware loose secured hardware 
2414,aed compartment seal is missing ,0.33796318470968784,installed seal on aed 
2415,seat 24e head rest inoperable seat not useable,0.13867504905630748,r r headrest on seat 24e per amm 25 22 11 wpb p1958
2416,armrest pad on overwing right aft emerg exit door is missingarmrest pad ,0.2926847035024822,replaced armrest pad on exit door
2417,when main panel lighting turned from min to max smoke started to come out of caps yoke thumbwheel along with electrical burning smell ,0.38207594120541616,removed and replaced captain s yoke flight reminder ref amm 25 11 21 ops check good no smoke detected 
2418,seat 29f missing cushion support for upright backingemployee number v902172 invalid,0.3247991771764604,found cushion support in seat and back seat enclosing net not properly closed adjusted and closed back seat enclosing net ops check good 
2419,25f lifevest out of pocket seal broken,0.1513068831672008,found ok seal intact by u123426
2420,door 1r slide pack loose,0.1334401281709061,re positioned slide per 25 66 01 400 803slide was not loose
2421,foward flight attenant jumpseat shoulder harness inop,0.2567762955065482,r r shoulder harness at flight att seat ref 25 25 12 all opsok wpb f5762 
2422,22b seatbelt missing one end ,0.24019223070763096,installed new seat belt checks good 
2423,2 upk kits used,0.08006407690254368,replaced 2 upk kits
2424,fwd pit safety flapswitch wiring not secure rubbing structure ,0.2875898858862048,installed protective sheathing and rerouted wires idt insp qc72191 
2425,headrest 31e will not stay on seat employee e8767 no good in scptre,0.23897605969962193,secured headrest at 31e 
2426,tray table 26f hinge broken ,0.2025478734167336,located hinge arm loos from seat not broken reinstalled to seatand reinstalled set screw ops check normal
2427,f o s lumbar up down control inop,0.33796318470968784,found object wedged on f o s lumbar up down control knob removed item lumbar up down knob operates normal no visual damaged noted okay for service
2428,sticker on slide pack at door 1l missing part log entered by227057 sceptre computer indicates employee number is invalid ,0.3515269661186145,installed placard as required okay for service
2429,overhead lightbulb broken seat 27a,0.11322770341445974,replaced light assembly ops normal
2430,trim piece row 20e loose ,0.12070113739631708,secured trim at 20e 
2431,seat 37d will not stay upright,0.1790287185098585,replaced broken reclining control cable button op s normal mel removed 
2432,fwd cargo loading system will not retract fully ,0.31069425495224745,replaced drive unit all drive belts carpet and replaced broken section of flexdown support rotable parts change was indicated tt 1718577 sn off 02052ipc reference 25 53 06drive assy sl off 59 2550 9 0008 2052 on 59 2550 9 0008 2034
2433,31def needs seat cushions replaced,0.2148344622118302,checked seat cushions 31def and 36 37def all cushions clean andok for continued service placard removed and seats unblocked
2434,tray table broken 24e ,0.1513068831672008,installed serviceable tray table assembly at seat 24e op check normal pla closed
2435,aft galley coffee maker position 419 inop,0.6106589385659509,replaced coffee maker ops check okrotable parts change was indicated tt 1669084 sn off 00019coffeemaker a off 29 2599 9 0001 5719 on 29 2599 9 0001 0730
2436,f o seat belt latch broken will not latch,0.13867504905630748,replaced belt assembly ops check normal
2437,rampers reported aft cargo loader inop ,0.21350420507344975,r r reley on aft cargo syst ref amm 25 51 05 ops test good
2438,aft lavatory d baby changing table only has 1 screw holding it to wall ,0.2864459496157736,reinstalled secured table lavatory d ops ckd normal placard removed 
2439,magic carpet aft pit reported inop ,0.2148344622118302,t s iaw fim 25 51 00 810 801 and wdm 25 51 21 removed and replaced aft cargo loader enable relay r489 ops check good pla removed 
2440,found pooling water in forward galley coming fromcoffee maker ,0.5667936668036659,cleaned up water and insp forward e e for water leakage no water noted okay for service ref ecra 2011 for galleysdoes not meet any dip requirements 
2441,emergency light at 11c cover missing ,0.34953103682127834,rpl emergency light cover at 11c h patel u105424
2442,38f headrest is broken ,0.11322770341445974,found headrest partially installed reinstalled to seatback andinstalled cushion cover correctly on frame nothing broken checks good now mel rmvd 
2443,seal broken on aft overhead life raft ,0.1790287185098585,inspected life raft area found ok replaced tamper seal 
2444,seat cushion 26f is wet,0.1698415551216896,dried cover as required wpb v902127
2445,tray table 23a broken,0.16012815380508735,replaced missing screw at pivot
2446,magic carpet not working forward pit,0.289682729751161,reset cb and check connectors ops check ok
2447,aft f a jumpseat latch sticking out,0.2264554068289195,r r latch on aft f a jumpseat 2l i b ops check good placard removed 
2448,trim molding on overhead bin 2abc fell off ,0.2912758640177319,re installed trim molding on overhead bin at 2abc 
2449,fwd f a jumpseat stays down and does not retract up in place ,0.21726204731337076,replaced torsion springs and adj w 29 2524 3 0023 ref cmm 25 23 52 410 816 a01 forward f a jumpseat retracts normal mel removed 
2450,fwd and aft cargo loading systems inop ,0.27817432013209387,reset cargo switches per mm25 51 00 440 801
2451,tray table broken seat 3b ,0.16012815380508735,adj tray table ops normal 
2452,fwd cargo load system inop,0.2148344622118302,reset system ops check good mel removed
2453,overhead bin 10abc will not operate properlyemp u236991 invalid,0.16012815380508735,adjusted lock at o h bim 10 abc ops check normal
2454,overhead bin at row 10 11 abc has weak assist struts ,0.1698415551216896,found bin assist mech in wrong position adjusted refer amm 25 25 31 440 801 
2455,pos 212 inboard turn latch difficult to turn preflight,0.1961161351381843,replaced inbo turn latch at pos 212 ops check good placard removed
2456,seat cushion at 37d needs replacement,0.2001601922563592,replaced seat cover
2457,seat 1a will not move up completely,0.32025630761017465,adjusted seatback to full upright position
2458,10f gasper vent inop ,0.1790287185098585,replaced gasper vent at seat 10f ops ck d normal placard removed 
2459,returned to gate due to massive water leak in forward galley,0.23878346647046,removed both coffee makers in forward galley and inspected plumbing and drains no defects noted performed several brew cycles of both coffee makers no defects a c okay for service placard removed 
2460,aft cargo pit net anchor just forward of door switch s961 has top nutplate missing ,0.3208118263409693,replaced forward netting aft pit anchor secure amm25 00
2461,missing aft sharps kit,0.21182963643408118,replaced sharps kit
2462,seat 36d soiled ,0.0,replaced seat cushion 
2463,forward fa jumpseat does not recline fast enough emp is invalid use amt insted ,0.18156825980064095,replaced right spring torsions ops check normal mel removed 
2464,seat 8a will not recline ,0.16012815380508735,r r seat recline button at seat 8a okay to continue
2465,3 end caps are missing on overhead lights in the aislenear center of aircraft ,0.321587940412578,replaced missing end caps on center cabin o h ceiling lts ono h raft doors okay to continue 
2466,ceiling panel lh side row 9 aft latch broken off ,0.32097036938318524,replaced locator iaw ipc 25 21 45 86e 
2467,air vent inoperable seat 35eemployee u248429 invalid in sceptre,0.20030840419244414,replaced air vent seat 35e
2468,seat bottom cushion at 32 a needs replaced,0.2001601922563592,replaced seat cushion at 32 a
2469,fwd galley coffee maker leaks ,0.5992437462555636,cycled coffee makers brewed two pots no leaksnoted 
2470,seat 24b wet seat cover,0.29417420270727646,replaced cushion and cover
2471,flight attendants forward light control panel blank unable tocontrol cabin lights repeat write up ,0.33513136855274317,r and r forward attendant s panel iaw 25 25 11 400 802 ops checks gd placard removedrotable parts change was indicated tt 1588858 sn off 01254panel attendan off 29 3115 9 0012 1254 on 29 3115 9 0012 0875
